# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
1

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,WingGeom,0,CODEJDRLMV,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,33
# x,y,z,u,w
4.084706332954455427e-02, 7.162023662290216593e-03, -9.991397413947724626e-01, 7.735460929812932873e-01
1.150201451128469478e-02, 5.912212507136666018e-03, -9.999163712058387610e-01, 7.133309749930021315e-01
-2.700666108333008020e-02, 4.699718122579220510e-03, -9.996242058427248223e-01, 6.103077253857487339e-01
-7.630892187102986113e-02, 3.612051223643331956e-03, -9.970776807896358784e-01, 4.895576551989991865e-01
-1.406164286755908488e-01, 2.674787810049033578e-03, -9.900605362788144070e-01, 3.727690153346774338e-01
-2.328723618798056727e-01, 1.848473067345458203e-03, -9.725055507398607801e-01, 2.726829083642263729e-01
-3.967469227857038927e-01, 1.032853166689907129e-03, -9.179274549082899748e-01, 1.933498124998775380e-01
-8.054463294084071023e-01, -4.083862257367411413e-19, -5.926687189674547662e-01, 1.294236988853298964e-01
-8.054463294084125424e-01, -1.225158677210252698e-18, 5.926687189674472167e-01, 1.294236988853267878e-01
-3.967469227857070568e-01, 1.032853166689883711e-03, 9.179274549082887535e-01, 1.933498124998793699e-01
-2.328723618798066719e-01, 1.848473067345441073e-03, 9.725055507398605581e-01, 2.726829083642255958e-01
-1.406164286755909876e-01, 2.674787810049031409e-03, 9.900605362788144070e-01, 3.727690153346787660e-01
-7.630892187102987501e-02, 3.612051223643330221e-03, 9.970776807896358784e-01, 4.895576551989970771e-01
-2.700666108333055551e-02, 4.699718122579209234e-03, 9.996242058427248223e-01, 6.103077253857490669e-01
1.150201451128462712e-02, 5.912212507136663416e-03, 9.999163712058387610e-01, 7.133309749930019095e-01
4.084706332954447794e-02, 7.162023662290207052e-03, 9.991397413947725736e-01, 7.735460929812938424e-01
6.229001412343977001e-02, 8.335176862387244645e-03, 9.980232857840413141e-01, 7.735619935709716621e-01
7.763326180575343127e-02, 9.361519003004692419e-03, 9.969380314860877279e-01, 7.133773491388804011e-01
8.879133593707470851e-02, 1.023370408346390217e-02, 9.959976756816460997e-01, 6.103761304350747707e-01
9.718728878146952466e-02, 1.097117454899254607e-02, 9.952056391662593704e-01, 4.896445647560467851e-01
1.036269431811145669e-01, 1.158685377007404212e-02, 9.945487426298668110e-01, 3.728779934575172095e-01
1.085809528293540244e-01, 1.208985061660314622e-02, 9.940140905413451522e-01, 2.728584492404541595e-01
1.123052240978865274e-01, 1.248415455019401439e-02, 9.935953313726320069e-01, 1.938966270219721066e-01
1.150014836649805167e-01, 1.277794262944229389e-02, 9.932831333195041301e-01, 1.349315567350931055e-01
1.150014836649521921e-01, 1.277794262943911761e-02, -9.932831333195074608e-01, 1.280119897230459214e-01
1.123052240978798799e-01, 1.248415455019305682e-02, -9.935953313726326730e-01, 1.839532102516173440e-01
1.085809528293635862e-01, 1.208985061660383838e-02, -9.940140905413441530e-01, 2.588657082537528242e-01
1.036269431811222413e-01, 1.158685377007466141e-02, -9.945487426298660338e-01, 3.537560450750744101e-01
9.718728878146884465e-02, 1.097117454899252352e-02, -9.952056391662593704e-01, 4.645345870762520590e-01
8.879133593707484728e-02, 1.023370408346390564e-02, -9.959976756816463217e-01, 5.790747904127604428e-01
7.763326180575352842e-02, 9.361519003004713235e-03, -9.969380314860877279e-01, 6.767938953368879407e-01
6.229001412343974226e-02, 8.335176862387229033e-03, -9.980232857840413141e-01, 7.338921477468215437e-01
4.084706332954458896e-02, 7.162023662290208786e-03, -9.991397413947724626e-01, 7.338770625719962526e-01
1.150201451128465835e-02, 5.912212507136665150e-03, -9.999163712058386499e-01, 6.767498993523353157e-01
-2.700666108333005938e-02, 4.699718122579209234e-03, -9.996242058427248223e-01, 5.790098933146847759e-01
-7.630892187102980562e-02, 3.612051223643322415e-03, -9.970776807896357674e-01, 4.644521344195633450e-01
-1.406164286755908766e-01, 2.674787810049033144e-03, -9.900605362788144070e-01, 3.536526555739247790e-01
-2.328723618798056727e-01, 1.848473067345442807e-03, -9.725055507398608912e-01, 2.586991694737531544e-01
-3.967469227857037262e-01, 1.032853166689901058e-03, -9.179274549082898638e-01, 1.834344374998838068e-01
-8.054463294084072134e-01, 1.934461069279300204e-18, -5.926687189674547662e-01, 1.227865861219796517e-01
-8.054463294084126535e-01, 4.943622732602774072e-18, 5.926687189674473277e-01, 1.227865861219767096e-01
-3.967469227857070568e-01, 1.032853166689889348e-03, 9.179274549082886425e-01, 1.834344374998855276e-01
-2.328723618798067829e-01, 1.848473067345455384e-03, 9.725055507398605581e-01, 2.586991694737524883e-01
-1.406164286755909043e-01, 2.674787810049032277e-03, 9.900605362788142960e-01, 3.536526555739260003e-01
-7.630892187102984725e-02, 3.612051223643311573e-03, 9.970776807896357674e-01, 4.644521344195612356e-01
-2.700666108333053816e-02, 4.699718122579195356e-03, 9.996242058427249333e-01, 5.790098933146852200e-01
1.150201451128459243e-02, 5.912212507136662548e-03, 9.999163712058386499e-01, 6.767498993523348716e-01
4.084706332954447100e-02, 7.162023662290220929e-03, 9.991397413947724626e-01, 7.338770625719970297e-01
6.229001412343977001e-02, 8.335176862387229033e-03, 9.980232857840413141e-01, 7.338921477468194343e-01
7.763326180575341739e-02, 9.361519003004692419e-03, 9.969380314860877279e-01, 6.767938953368863864e-01
8.879133593707476402e-02, 1.023370408346389177e-02, 9.959976756816460997e-01, 5.790747904127633294e-01
9.718728878146946915e-02, 1.097117454899253740e-02, 9.952056391662593704e-01, 4.645345870762497276e-01
1.036269431811148306e-01, 1.158685377007409242e-02, 9.945487426298668110e-01, 3.537560450750790175e-01
1.085809528293546489e-01, 1.208985061660315836e-02, 9.940140905413452632e-01, 2.588657082537638154e-01
1.123052240978860139e-01, 1.248415455019395888e-02, 9.935953313726320069e-01, 1.839532102516146517e-01
1.150014836649794758e-01, 1.277794262944214991e-02, 9.932831333195042411e-01, 1.280119897230386494e-01
1.150014836649549121e-01, 1.277794262943943854e-02, -9.932831333195072387e-01, 1.210924227109864415e-01
1.123052240978806987e-01, 1.248415455019316091e-02, -9.935953313726326730e-01, 1.740097934812588620e-01
1.085809528293628506e-01, 1.208985061660380368e-02, -9.940140905413442640e-01, 2.448729672670658108e-01
1.036269431811209923e-01, 1.158685377007459896e-02, -9.945487426298660338e-01, 3.346340966926413252e-01
9.718728878146910832e-02, 1.097117454899254607e-02, -9.952056391662593704e-01, 4.394246093964545574e-01
8.879133593707473626e-02, 1.023370408346393860e-02, -9.959976756816460997e-01, 5.477734503904494456e-01
7.763326180575366720e-02, 9.361519003004723644e-03, -9.969380314860878389e-01, 6.402104415348940369e-01
6.229001412343972144e-02, 8.335176862387249849e-03, -9.980232857840414251e-01, 6.942223019226694269e-01
4.084706332954456121e-02, 7.162023662290211388e-03, -9.991397413947725736e-01, 6.942080321626999950e-01
1.150201451128470345e-02, 5.912212507136647803e-03, -9.999163712058387610e-01, 6.401688237116689439e-01
-2.700666108333008367e-02, 4.699718122579200560e-03, -9.996242058427249333e-01, 5.477120612436212621e-01
-7.630892187102983337e-02, 3.612051223643339328e-03, -9.970776807896357674e-01, 4.393466136401277256e-01
-1.406164286755907655e-01, 2.674787810049028373e-03, -9.900605362788145181e-01, 3.345362958131723463e-01
-2.328723618798058670e-01, 1.848473067345454950e-03, -9.725055507398608912e-01, 2.447154305832802690e-01
-3.967469227857038927e-01, 1.032853166689909948e-03, -9.179274549082899748e-01, 1.735190624998902420e-01
-8.054463294084069913e-01, -2.268812365204114831e-19, -5.926687189674547662e-01, 1.161494733586295042e-01
-8.054463294084125424e-01, 3.630099784326670781e-18, 5.926687189674473277e-01, 1.161494733586267147e-01
-3.967469227857071123e-01, 1.032853166689889132e-03, 9.179274549082887535e-01, 1.735190624998918518e-01
-2.328723618798067274e-01, 1.848473067345461889e-03, 9.725055507398606691e-01, 2.447154305832796028e-01
-1.406164286755909598e-01, 2.674787810049009725e-03, 9.900605362788144070e-01, 3.345362958131735120e-01
-7.630892187102994439e-02, 3.612051223643337160e-03, 9.970776807896357674e-01, 4.393466136401257272e-01
-2.700666108333050694e-02, 4.699718122579203163e-03, 9.996242058427247112e-01, 5.477120612436218172e-01
1.150201451128463406e-02, 5.912212507136673824e-03, 9.999163712058387610e-01, 6.401688237116686109e-01
4.084706332954454733e-02, 7.162023662290210521e-03, 9.991397413947725736e-01, 6.942080321627002171e-01
6.229001412343965899e-02, 8.335176862387244645e-03, 9.980232857840414251e-01, 6.942223019226674285e-01
7.763326180575351454e-02, 9.361519003004680275e-03, 9.969380314860878389e-01, 6.402104415348935929e-01
8.879133593707470851e-02, 1.023370408346389177e-02, 9.959976756816460997e-01, 5.477734503904518881e-01
9.718728878146946915e-02, 1.097117454899253566e-02, 9.952056391662593704e-01, 4.394246093964530031e-01
1.036269431811153718e-01, 1.158685377007409242e-02, 9.945487426298667000e-01, 3.346340966926415472e-01
1.085809528293543297e-01, 1.208985061660319653e-02, 9.940140905413451522e-01, 2.448729672670728885e-01
1.123052240978864302e-01, 1.248415455019399357e-02, 9.935953313726320069e-01, 1.740097934812577796e-01
1.150014836649776023e-01, 1.277794262944195736e-02, 9.932831333195044632e-01, 1.210924227109843182e-01
1.150014836649579653e-01, 1.277794262943975773e-02, -9.932831333195067947e-01, 1.141728556989267673e-01
1.123052240978810734e-01, 1.248415455019318346e-02, -9.935953313726326730e-01, 1.640663767109001303e-01
1.085809528293616294e-01, 1.208985061660363021e-02, -9.940140905413443750e-01, 2.308802262803788530e-01
1.036269431811203401e-01, 1.158685377007449141e-02, -9.945487426298662559e-01, 3.155121483102067970e-01
9.718728878146899730e-02, 1.097117454899251311e-02, -9.952056391662593704e-01, 4.143146317166567227e-01
8.879133593707493055e-02, 1.023370408346390391e-02, -9.959976756816460997e-01, 5.164721103681374492e-01
7.763326180575368107e-02, 9.361519003004721909e-03, -9.969380314860877279e-01, 6.036269877328994671e-01
6.229001412343977695e-02, 8.335176862387251584e-03, -9.980232857840414251e-01, 6.545524560985163109e-01
4.084706332954464447e-02, 7.162023662290221797e-03, -9.991397413947726847e-01, 6.545390017534022942e-01
1.150201451128466876e-02, 5.912212507136665150e-03, -9.999163712058387610e-01, 6.035877480710016840e-01
-2.700666108333024326e-02, 4.699718122579201428e-03, -9.996242058427249333e-01, 5.164142291725566380e-01
-7.630892187102968072e-02, 3.612051223643330221e-03, -9.970776807896358784e-01, 4.142410928606915510e-01
-1.406164286755908210e-01, 2.674787810049034445e-03, -9.900605362788145181e-01, 3.154199360524194695e-01
-2.328723618798058947e-01, 1.848473067345462973e-03, -9.725055507398607801e-01, 2.307316916928069395e-01
-3.967469227857037262e-01, 1.032853166689904961e-03, -9.179274549082900858e-01, 1.636036874998963997e-01
-8.054463294084071023e-01, -3.603407874147715075e-19, -5.926687189674547662e-01, 1.095123605952791623e-01
-8.054463294084124314e-01, -7.206815748295603484e-19, 5.926687189674474388e-01, 1.095123605952765256e-01
-3.967469227857070568e-01, 1.032853166689882409e-03, 9.179274549082885315e-01, 1.636036874998978985e-01
-2.328723618798065886e-01, 1.848473067345449312e-03, 9.725055507398607801e-01, 2.307316916928063844e-01
-1.406164286755912651e-01, 2.674787810049030976e-03, 9.900605362788144070e-01, 3.154199360524204687e-01
-7.630892187102969459e-02, 3.612051223643318511e-03, 9.970776807896358784e-01, 4.142410928606895526e-01
-2.700666108333059021e-02, 4.699718122579221377e-03, 9.996242058427249333e-01, 5.164142291725571932e-01
1.150201451128467396e-02, 5.912212507136665150e-03, 9.999163712058387610e-01, 6.035877480710014620e-01
4.084706332954449182e-02, 7.162023662290203582e-03, 9.991397413947726847e-01, 6.545390017534027383e-01
6.229001412343969368e-02, 8.335176862387222094e-03, 9.980232857840414251e-01, 6.545524560985143125e-01
7.763326180575333413e-02, 9.361519003004676806e-03, 9.969380314860877279e-01, 6.036269877328999112e-01
8.879133593707486116e-02, 1.023370408346392646e-02, 9.959976756816460997e-01, 5.164721103681391146e-01
9.718728878146944139e-02, 1.097117454899253566e-02, 9.952056391662593704e-01, 4.143146317166559456e-01
1.036269431811154690e-01, 1.158685377007415834e-02, 9.945487426298667000e-01, 3.155121483102034663e-01
1.085809528293558146e-01, 1.208985061660330755e-02, 9.940140905413452632e-01, 2.308802262803811289e-01
1.123052240978853061e-01, 1.248415455019388082e-02, 9.935953313726322289e-01, 1.640663767109009630e-01
1.150014836649762423e-01, 1.277794262944178909e-02, 9.932831333195046852e-01, 1.141728556989297927e-01
1.150014836649613931e-01, 1.277794262944016886e-02, -9.932831333195063506e-01, 1.072532886868667878e-01
1.123052240978820587e-01, 1.248415455019329275e-02, -9.935953313726324510e-01, 1.541229599405410933e-01
1.085809528293603110e-01, 1.208985061660348796e-02, -9.940140905413447081e-01, 2.168874852936920616e-01
1.036269431811194103e-01, 1.158685377007439773e-02, -9.945487426298663669e-01, 2.963901999277729349e-01
9.718728878146916383e-02, 1.097117454899252872e-02, -9.952056391662593704e-01, 3.892046540368592211e-01
8.879133593707480565e-02, 1.023370408346392299e-02, -9.959976756816463217e-01, 4.851707703458258969e-01
7.763326180575369495e-02, 9.361519003004706296e-03, -9.969380314860878389e-01, 5.670435339309058964e-01
6.229001412343977695e-02, 8.335176862387235971e-03, -9.980232857840414251e-01, 6.148826102743634170e-01
4.084706332954467223e-02, 7.162023662290217460e-03, -9.991397413947725736e-01, 6.148699713441052594e-01
1.150201451128471386e-02, 5.912212507136666018e-03, -9.999163712058386499e-01, 5.670066724303349792e-01
-2.700666108333030571e-02, 4.699718122579215306e-03, -9.996242058427250443e-01, 4.851163971014926801e-01
-7.630892187102966684e-02, 3.612051223643329787e-03, -9.970776807896357674e-01, 3.891355720812555985e-01
-1.406164286755909043e-01, 2.674787810049032277e-03, -9.900605362788144070e-01, 2.963035762916668148e-01
-2.328723618798058392e-01, 1.848473067345448879e-03, -9.725055507398608912e-01, 2.167479528023337765e-01
-3.967469227857036151e-01, 1.032853166689904744e-03, -9.179274549082900858e-01, 1.536883124999026684e-01
-8.054463294084069913e-01, 1.914310433140973137e-18, -5.926687189674547662e-01, 1.028752478319289176e-01
-8.054463294084125424e-01, 2.297172519769223616e-18, 5.926687189674474388e-01, 1.028752478319264196e-01
-3.967469227857072789e-01, 1.032853166689885012e-03, 9.179274549082885315e-01, 1.536883124999040562e-01
-2.328723618798065609e-01, 1.848473067345450180e-03, 9.725055507398606691e-01, 2.167479528023333324e-01
-1.406164286755912374e-01, 2.674787810049023169e-03, 9.900605362788144070e-01, 2.963035762916677029e-01
-7.630892187102976398e-02, 3.612051223643327619e-03, 9.970776807896357674e-01, 3.891355720812537666e-01
-2.700666108333038204e-02, 4.699718122579197958e-03, 9.996242058427250443e-01, 4.851163971014931797e-01
1.150201451128454559e-02, 5.912212507136659946e-03, 9.999163712058386499e-01, 5.670066724303346462e-01
4.084706332954445712e-02, 7.162023662290209654e-03, 9.991397413947725736e-01, 6.148699713441058146e-01
6.229001412343966593e-02, 8.335176862387244645e-03, 9.980232857840414251e-01, 6.148826102743619737e-01
7.763326180575338964e-02, 9.361519003004697623e-03, 9.969380314860878389e-01, 5.670435339309057854e-01
8.879133593707504157e-02, 1.023370408346392299e-02, 9.959976756816460997e-01, 4.851707703458271181e-01
9.718728878146921935e-02, 1.097117454899253913e-02, 9.952056391662593704e-01, 3.892046540368587770e-01
1.036269431811161074e-01, 1.158685377007419651e-02, 9.945487426298667000e-01, 2.963901999277656074e-01
1.085809528293559117e-01, 1.208985061660331796e-02, 9.940140905413450412e-01, 2.168874852936907849e-01
1.123052240978851812e-01, 1.248415455019386520e-02, 9.935953313726322289e-01, 1.541229599405435358e-01
1.150014836649739108e-01, 1.277794262944155837e-02, 9.932831333195050183e-01, 1.072532886868753504e-01
# DegenGeom Type,nXsecs,nPnts/Xsec
PLATE,6,17
# nx,ny,nz
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# x,y,z,zCamber,t,nCamberx,nCambery,nCamberz,u,wTop,wBot,xxCamber,xyCamber,xzCamber
4.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
3.923632342189447897e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.121039868884793123e-16, 1.768356606012522897e-02, 5.022620531855753251e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
3.813857536845895346e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.488937413593134806e-16, 4.249906936442886252e-02, 2.821334406909977416e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
3.659313295667397270e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.279698983036041682e-16, 7.626229489841074294e-02, 3.493909097083705571e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 3.827739635619072267e+00, 1.722603643809275942e-01
3.448005409885336547e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.632783294297951215e-17, 1.202967184215003871e-01, -3.322453796824621515e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
3.170343283371189536e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.632783294297951215e-17, 1.745271773562273032e-01, -1.272263771686493424e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 3.586533649582798411e+00, 4.134663504172014781e-01
2.823942595505155140e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.457167719820517959e-16, 2.362891284051530927e-01, -1.503545128284040725e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
2.418704413079354687e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.326672684688674053e-17, 2.994023027777948931e-01, -8.899514914813107837e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 3.216336609715709116e+00, 7.836633902842906618e-01
1.978799636679721807e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.259140179941513686e-16, 3.543141973702645942e-01, -3.760130526629574159e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.538411805740538263e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.775557561562891351e-17, 3.903222728669353825e-01, -3.982125393610574479e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 2.783663390284290440e+00, 1.216336609715709338e+00
1.131989401191407119e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.387778780781445676e-17, 3.996724075970987666e-01, -3.888965575131942283e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
7.843663953176696069e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.938893903907228378e-17, 3.808890755218495849e-01, -4.372229722409571397e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 2.413466350417201589e+00, 1.586533649582798411e+00
5.062313460534930698e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.237726045655904808e-16, 3.383162927731943603e-01, -1.312645058296905357e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
2.959385305376089903e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.118863022827952404e-16, 2.785813096879761197e-01, -4.383802087999094919e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 2.172260364380927733e+00, 1.827739635619072267e+00
1.448356006366977589e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.043636481661797358e-16, 2.062162807249765806e-01, -3.634051293076272475e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
4.370676798996964152e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.104333553845552756e-16, 1.187964025135578860e-01, -1.343429231972341866e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 2.041733119767888294e+00, 1.958266880232111484e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
3.799999999999999822e+00, 1.799999999999999600e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
3.727450725079976213e+00, 1.799999999999999600e+00, 0.000000000000000000e+00, 8.085491038938547593e-16, 1.679938775711896370e-02, 3.436529837585515861e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
3.623164660003601156e+00, 1.799999999999999600e+00, 0.000000000000000000e+00, 9.020562075079396891e-16, 4.037411589620741592e-02, 1.869890250193747636e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
3.476347630884027762e+00, 1.799999999999999600e+00, 0.000000000000000000e+00, 5.967448757360216405e-16, 7.244918015349019469e-02, 1.225933016520598690e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 3.827739635619072267e+00, 1.722603643809275942e-01
3.275605139391069898e+00, 1.799999999999999600e+00, 0.000000000000000000e+00, 7.285838599102589797e-17, 1.142818825004253691e-01, -3.108728698783271597e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
3.011826119202630103e+00, 1.799999999999999600e+00, 0.000000000000000000e+00, 6.938893903907228378e-17, 1.658008184884159353e-01, -1.071380018262310277e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 3.586533649582798411e+00, 4.134663504172014781e-01
2.682745465729897472e+00, 1.799999999999999600e+00, 0.000000000000000000e+00, 1.387778780781445676e-16, 2.244746719848954297e-01, -1.582679082404253428e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
2.297769192425386908e+00, 1.799999999999999600e+00, 0.000000000000000000e+00, 8.326672684688674053e-17, 2.844321876389051540e-01, -9.367910436645376421e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 3.216336609715709116e+00, 7.836633902842906618e-01
1.879859654845735584e+00, 1.799999999999999600e+00, 0.000000000000000000e+00, 4.163336342344337027e-17, 3.365984875017513644e-01, -3.298360111078573817e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.461491215453511572e+00, 1.799999999999999600e+00, 0.000000000000000000e+00, 2.775557561562891351e-17, 3.708061592235886161e-01, -4.191710940642709687e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 2.783663390284290440e+00, 1.216336609715709338e+00
1.075389931131837340e+00, 1.799999999999999600e+00, 0.000000000000000000e+00, 6.662783593823664335e-16, 3.796887872172437506e-01, -3.508841120419798082e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
7.451480755517865262e-01, 1.799999999999999600e+00, 0.000000000000000000e+00, 4.494775313252276590e-16, 3.618446217457570446e-01, -4.602347076220602965e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 2.413466350417201589e+00, 1.586533649582798411e+00
4.809197787508190380e-01, 1.799999999999999600e+00, 0.000000000000000000e+00, 3.895680680159940566e-16, 3.214004781345346506e-01, -1.381731640312531872e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
2.811416040107288516e-01, 1.799999999999999600e+00, 0.000000000000000000e+00, 3.433175098891677842e-16, 2.646522442035773026e-01, -4.404777217606746159e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 2.172260364380927733e+00, 1.827739635619072267e+00
1.375938206048634704e-01, 1.799999999999999600e+00, 0.000000000000000000e+00, 3.533389430064319691e-16, 1.959054666887277696e-01, -3.825317150606601816e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
4.152142959047111503e-02, 1.799999999999999600e+00, 0.000000000000000000e+00, 4.865149434140654457e-16, 1.128565823878799890e-01, -1.346503440741157323e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 2.041733119767888294e+00, 1.958266880232111484e+00
0.000000000000000000e+00, 1.799999999999999600e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
3.600000000000000089e+00, 3.599999999999999201e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
3.531269107970504084e+00, 3.599999999999999201e+00, 0.000000000000000000e+00, 6.409803243734302214e-16, 1.591520945411270538e-02, 1.674206843951917834e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
3.432471783161307854e+00, 3.599999999999999201e+00, 0.000000000000000000e+00, 8.552186736565658975e-16, 3.824916242798596933e-02, 1.044938669225917893e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
3.293381966100658254e+00, 3.599999999999999201e+00, 0.000000000000000000e+00, 5.689893001203927270e-16, 6.863606540856966032e-02, -2.588080812654596988e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 3.827739635619072267e+00, 1.722603643809275942e-01
